Tru Loved	Regent Releasing	Romantic-Comedy
Just Go With It	Sony Pictures	Romantic-Comedy
Zookeeper	Sony Pictures	Romantic-Comedy
No Strings Attached	Paramount Pictures	Romantic-Comedy
Midnight in Paris	Sony Pictures Cla…	Romantic-Comedy
Friends with Benefits	Sony Pictures	Romantic-Comedy
New Year’s Eve	Warner Bros.	Romantic-Comedy
Something Borrowed	Warner Bros.	Romantic-Comedy
Jumping the Broom	Sony Pictures	Romantic-Comedy
Larry Crowne	Universal	Romantic-Comedy
Arthur	Warner Bros.	Romantic-Comedy
Monte Carlo	20th Century Fox	Romantic-Comedy
"What's Your Number?"	20th Century Fox	Romantic-Comedy
How Do You Know?	Sony Pictures	Romantic-Comedy
From Prada to Nada	Lionsgate	Romantic-Comedy
The Art of Getting By	Fox Searchlight	Romantic-Comedy
"No Eres Tu, Soy Yo"	Lionsgate	Romantic-Comedy
The Heart Specialist	Freestyle Releasing	Romantic-Comedy
Mere Brother Ki Dulhan	Yash Raj Films	Romantic-Comedy
Life as We Know It	Warner Bros.	Romantic-Comedy
Joueuse	Zeitgeist	Romantic-Comedy
Jihne Mera Dil Luteya	Viva Entertainment	Romantic-Comedy
Thank You	UTV Communications	Romantic-Comedy
Happythankyoumoreplease	Anchor Bay Entert…	Romantic-Comedy
La Bonheur des autres	Entertainment One	Romantic-Comedy
35 and Ticking	Image Entertainment	Romantic-Comedy
When Harry Tries to Marry	108 Pics	Romantic-Comedy
Love in Space	China Lion Film D…	Romantic-Comedy
Waiting for Forever	Freestyle Releasing	Romantic-Comedy
Ceremony	Magnolia Pictures	Romantic-Comedy
All’s Faire in Love	Hannover House	Romantic-Comedy
Griff the Invisible	Indomina Releasing	Romantic-Comedy
Feed the Fish	Strand	Romantic-Comedy
A Bird of the Air	Paladin	Romantic-Comedy
Chalet Girl	IFC Films	Romantic-Comedy
Think Like a Man	Sony Pictures	Romantic-Comedy
Hope Springs	Sony Pictures	Romantic-Comedy
This Means War	20th Century Fox	Romantic-Comedy
"What to Expect When You're …"	Lionsgate	Romantic-Comedy
The Five-Year Engagement	Universal	Romantic-Comedy
To Rome with Love	Sony Pictures Cla…	Romantic-Comedy
Playing for Keeps	FilmDistrict	Romantic-Comedy
New Year’s Eve	Warner Bros.	Romantic-Comedy
Friends with Kids	Roadside Attractions	Romantic-Comedy
Celeste and Jesse Forever	Sony Pictures Cla…	Romantic-Comedy
Barfi	UTV Communications	Romantic-Comedy
Ruby Sparks	Fox Searchlight	Romantic-Comedy
Hysteria	Sony Pictures Cla…	Romantic-Comedy
Ek Main Aur Ekk Tu	UTV Communications	Romantic-Comedy
Cocktail	Eros Entertainment	Romantic-Comedy
Teri Meri Kahaani	Eros Entertainment	Romantic-Comedy
2 Days in New York	Magnolia Pictures	Romantic-Comedy
Midnight in Paris	Sony Pictures Cla…	Romantic-Comedy
Student of the Year	Eros Entertainment	Romantic-Comedy
Tere Naal Love Ho Gaya	UTV Communications	Romantic-Comedy
Jodi Breakers	Yash Raj Films	Romantic-Comedy
Aiyyaa	UTV Communications	Romantic-Comedy
The First Time	Samuel Goldwyn Films	Romantic-Comedy
Take Me Home	Monterey Media	Romantic-Comedy
A Little Bit of Heaven	Alchemy	Romantic-Comedy
The Giant Mechanical Man	TriBeca Films	Romantic-Comedy
Save the Date	IFC Films	Romantic-Comedy
"Tonight You're Mine"	Roadside Attractions	Romantic-Comedy
Vamps	Anchor Bay Entert…	Romantic-Comedy
Cheerful Weather for the We…	IFC Films	Romantic-Comedy
Warm Bodies	Lionsgate	Romantic-Comedy
Don Jon	Relativity	Romantic-Comedy
The Big Wedding	Lionsgate	Romantic-Comedy
Baggage Claim	Fox Searchlight	Romantic-Comedy
Admission	Focus Features	Romantic-Comedy
About Time	Universal	Romantic-Comedy
Pulling Strings	Lionsgate	Romantic-Comedy
Chennai Express	UTV Communications	Romantic-Comedy
Much Ado About Nothing	Roadside Attractions	Romantic-Comedy
Austenland	Sony Pictures Cla…	Romantic-Comedy
