Who Killed Bambi?	Strand	Thriller-or-Suspense
Demonlover	Palm Pictures	Thriller-or-Suspense
Flightplan	Walt Disney	Thriller-or-Suspense
Four Brothers	Paramount Pictures	Thriller-or-Suspense
Sin City	Miramax/Dimension	Thriller-or-Suspense
The Interpreter	Universal	Thriller-or-Suspense
Red Eye	Dreamworks SKG	Thriller-or-Suspense
Syriana	Warner Bros.	Thriller-or-Suspense
Derailed	Weinstein Co.	Thriller-or-Suspense
The Constant Gardener	Focus Features	Thriller-or-Suspense
A History of Violence	New Line	Thriller-or-Suspense
Munich	Universal	Thriller-or-Suspense
Cry Wolf	Focus/Rogue Pictures	Thriller-or-Suspense
The Jacket	Warner Independent	Thriller-or-Suspense
Underclassman	Miramax	Thriller-or-Suspense
Mindhunters	Miramax/Dimension	Thriller-or-Suspense
Stay	20th Century Fox	Thriller-or-Suspense
Layer Cake	Sony Pictures Cla…	Thriller-or-Suspense
Oldboy	Tartan Films	Thriller-or-Suspense
Ladder 49	Walt Disney	Thriller-or-Suspense
Match Point	Dreamworks SKG	Thriller-or-Suspense
Asylum	Paramount Vantage	Thriller-or-Suspense
Dot the I	Freestyle Releasing	Thriller-or-Suspense
Kontroll	ThinkFilm	Thriller-or-Suspense
The Machinist	Paramount Vantage	Thriller-or-Suspense
The Matador	Weinstein Co.	Thriller-or-Suspense
The Other Side of the Street	Strand	Thriller-or-Suspense
Chocolate: Deep Dark Secrets	Eros Entertainment	Thriller-or-Suspense
Boksuneun naui geot	Tartan Films	Thriller-or-Suspense
Classe Tous Risques	Rialto Pictures	Thriller-or-Suspense
Fascination	MGM	Thriller-or-Suspense
Salinsui Chooeok	Palm Pictures	Thriller-or-Suspense
Enduring Love	Paramount Vantage	Thriller-or-Suspense
Who Killed Bambi?	Strand	Thriller-or-Suspense
Kalyug	Kria	Thriller-or-Suspense
The Da Vinci Code	Sony Pictures	Thriller-or-Suspense
Inside Man	Universal	Thriller-or-Suspense
Déjà Vu	Walt Disney	Thriller-or-Suspense
The Prestige	Walt Disney	Thriller-or-Suspense
Firewall	Warner Bros.	Thriller-or-Suspense
Lady in the Water	Warner Bros.	Thriller-or-Suspense
The Sentinel	20th Century Fox	Thriller-or-Suspense
Snakes on a Plane	New Line	Thriller-or-Suspense
Munich	Universal	Thriller-or-Suspense
The Descent	Lionsgate	Thriller-or-Suspense
The Black Dahlia	Universal	Thriller-or-Suspense
Lucky Number Slevin	MGM	Thriller-or-Suspense
Match Point	Dreamworks SKG	Thriller-or-Suspense
Syriana	Warner Bros.	Thriller-or-Suspense
The Matador	Weinstein Co.	Thriller-or-Suspense
The Return	Focus Features	Thriller-or-Suspense
Turistas	20th Century Fox	Thriller-or-Suspense
Basic Instinct 2	Sony Pictures	Thriller-or-Suspense
A Scanner Darkly	Warner Bros.	Thriller-or-Suspense
Catch a Fire	Focus Features	Thriller-or-Suspense
Children of Men	Universal	Thriller-or-Suspense
Flightplan	Walt Disney	Thriller-or-Suspense
Derailed	Weinstein Co.	Thriller-or-Suspense
A History of Violence	New Line	Thriller-or-Suspense
Chinjeolhan geumjassi	Tartan Films	Thriller-or-Suspense
The Fallen Idol	Rialto Pictures	Thriller-or-Suspense
13 Tzameti	Palm Pictures	Thriller-or-Suspense
"La Demoiselle d'honneur"	First Run Features	Thriller-or-Suspense
Cavite	Truly Indie	Thriller-or-Suspense
Classe Tous Risques	Rialto Pictures	Thriller-or-Suspense
Moonlight	Indican Pictures	Thriller-or-Suspense
The Zodiac	ThinkFilm	Thriller-or-Suspense
El Aura	IFC Films	Thriller-or-Suspense
Hate Crime	Pasidg Productions	Thriller-or-Suspense
Unknown	IFC Films	Thriller-or-Suspense
The Dead Girl	First Look	Thriller-or-Suspense
Boksuneun naui geot	Tartan Films	Thriller-or-Suspense
Zyzzyx Rd.	Regent Releasing	Thriller-or-Suspense
The Bourne Ultimatum	Universal	Thriller-or-Suspense
Disturbia	Paramount Pictures	Thriller-or-Suspense
Premonition	Sony Pictures	Thriller-or-Suspense
Shooter	Paramount Pictures	Thriller-or-Suspense
Fracture	New Line	Thriller-or-Suspense
The Brave One	Warner Bros.	Thriller-or-Suspense
The Number 23	New Line	Thriller-or-Suspense
Children of Men	Universal	Thriller-or-Suspense
Breach	Universal	Thriller-or-Suspense
Mr. Brooks	MGM	Thriller-or-Suspense
Hannibal Rising	Weinstein Co.	Thriller-or-Suspense
Nancy Drew	Warner Bros.	Thriller-or-Suspense
Perfect Stranger	Sony Pictures	Thriller-or-Suspense
The Invisible	Walt Disney	Thriller-or-Suspense
Vacancy	Sony Pictures	Thriller-or-Suspense
Eastern Promises	Focus Features	Thriller-or-Suspense
The Hitcher	Focus Features	Thriller-or-Suspense
The Invasion	Warner Bros.	Thriller-or-Suspense
Awake	Weinstein Co.	Thriller-or-Suspense
Rendition	New Line	Thriller-or-Suspense
I Know Who Killed Me	Sony Pictures	Thriller-or-Suspense
Zwartboek	Sony Pictures Cla…	Thriller-or-Suspense
Sunshine	Fox Searchlight	Thriller-or-Suspense
Illegal Tender	Universal	Thriller-or-Suspense
"Ma Fille, Mon Ange"	Alliance Atlantis	Thriller-or-Suspense
Déjà Vu	Walt Disney	Thriller-or-Suspense
Slow Burn	Lionsgate	Thriller-or-Suspense
Blade Runner	Warner Bros.	Thriller-or-Suspense
Thr3e	The Bigger Picture	Thriller-or-Suspense
Paprika	Sony Pictures Cla…	Thriller-or-Suspense
Sarah Landon and the Parano…	Freestyle Releasing	Thriller-or-Suspense
The Prestige	Walt Disney	Thriller-or-Suspense
Joshua	Fox Searchlight	Thriller-or-Suspense
Sleuth	Sony Pictures Cla…	Thriller-or-Suspense
Youth Without Youth	Sony Pictures Cla…	Thriller-or-Suspense
Fay Grim	Magnolia Pictures	Thriller-or-Suspense
Civic Duty	Freestyle Releasing	Thriller-or-Suspense
Revolver	Samuel Goldwyn Films	Thriller-or-Suspense
Le Doulos	Rialto Pictures	Thriller-or-Suspense
Turistas	20th Century Fox	Thriller-or-Suspense
Right at Your Door	Lionsgate	Thriller-or-Suspense
Hak se wui yi wo wai kwai	Tartan Films	Thriller-or-Suspense
The Situation	Shadow	Thriller-or-Suspense
Ils	Slowhand Cinema	Thriller-or-Suspense
